,description,address1,address2,zip_code,city,state_code,country_code,latitude,longitude
1,Beijing Office,"Horizon International Tower, No. 6,  Zhichun Road","Room 1101, Building B",,Beijing,,CHN,,
0,,Imm Les Paletuviers,ZI Lezarde,97232,LE LAMENTIN,,MTQ,,
0,,,,,,,NLD,52.132633,5.291266
0,,Broadcasting House,Portland Place,W1A 1AA,London,,GBR,51.5185614,-0.14379909999999999
0,HQ,3000 East Cesar Chavez,,78702,Austin,TX,USA,30.268735,-97.745209
0,Headquarters,201 SE 2nd Ave Ste. 209,,32601,Gainesville,FL,USA,29.6502461,-82.3230981
0,,1551 South Washington Avenue,Suite 400,08854,Piscataway,NJ,USA,40.557096,-74.444558
0,,1680 West Hibiscus Boulevard,Suite A,32901,Melbourne,FL,USA,28.0854206,-80.6475007
0,Headquarters,Citadel International Suite 340,,32822,Orlando,FL,USA,,
1,Sales and Marketing,"201 Mission St., Suite 2375",,94105,San Francisco,CA,USA,,
0,,199 Fremont St,Fl 4,94105,San Francisco,CA,USA,37.7892685,-122.3951844
0,Headquarters,"5565 Glenridge Conn., NE",,30342,Atlanta,GA,USA,33.9054158,-84.3603133
0,,700 Airport Blvd #470,,94010,Burlingame,CA,USA,37.590056,-122.347654
0,,2054 University Avenue,Floor #2,94704,Berkeley,CA,USA,37.87168,-122.269494
0,,,,10011,New York,NY,USA,40.7431477,-73.9934288
0,,3 37th Ave,Suite 8,94403,San Mateo,CA,USA,37.534317,-122.294847
0,Project10X,2853 Ontario Road #501,,20009,Washington,DC,USA,,
0,HQ,305 Walnut St,,94063,Redwood City,CA,USA,37.386774,-121.987661
0,Y Combinator,320 Pioneer Way,,94041,Mountain View,CA,USA,37.38687,-122.067979
1,Satellite Office,,,,San Francisco,CA,USA,,
0,,1440 N. Kingsbury,,60626,Chicago,IL,USA,42.010632,-87.66831
0,Corporate Headquarters,2776 University Drive,,33065,Coral Springs,FL,USA,26.398866,-80.100609
0,,115 Corporate Blvd,,07080,South Plainfield,NJ,USA,40.5469516,-74.4199234
0,,2809 Ellendale Place #M,,90007,Los Angeles,CA,USA,34.029209,-118.289344
0,,Majorsgatan 4,,SE-114 37,Stockholm,,SWE,59.336527,18.077451
0,,701 N Shoreline Blvd,,94043,Mountain View,CA,USA,37.40384,-122.07808
0,HQ,39300 Civic Center Dr,Suite 240,94538,Fremont,CA,USA,37.5541073,-121.9756765
0,Headquarters,2632 Marine Way,,94043,Mountain View,CA,USA,37.428373,-122.097604
1,San Diego,7535 Torrey Santa Fe Road,,92129,San Diego,CA,USA,32.957695,-117.158245
0,,"No.42,VGP Amutha Nagar",Maduravoial,600095,chennai,,IND,,
0,,1567 Argyle Street,,B3J 2B2,Halifax,,CAN,44.645756,-63.57411
0,,8939 S. Sepulveda Blvd.,Suite 110-1023,90045,Los Angeles,CA,USA,33.954874,-118.396507
0,Global Headquarters,2201 Broadway,Suite 715,94612,Oakland,CA,USA,37.810949,-122.26706
0,,,,,Minneapolis,MN,USA,44.977482,-93.264351
0,,530 Lakeside Dr. #110,,94085,Sunnyvale,CA,USA,37.384206,-121.992805
0,,"550 Kearny Street, Suite 630",,94108,San Francisco,CA,USA,37.793375,-122.404571
0,New York office,44 East 30th Street,11th Floor,10016,New York,NY,USA,40.744639,-73.983963
0,,RoermonderstraÃƒÅ¸e 199,,52072,Aachen,,DEU,50.791481,6.066681
0,,2101 4th Ave,,98121,Seattle,WA,USA,47.613896,-122.3413
0,,226 N. Clinton,,60661,Chicago,IL,USA,41.886368,-87.641739
0,,,,95032,Los Gatos,CA,USA,40.757929,-73.985506
0,Corporate HQ,3611 Valley Centre Drive,Suite 500,92130,San Diego,CA,USA,32.912063,-117.114827
0,Corporate Headquarters,585 Howard Street,Third Floor,94105,San Francisco,CA,USA,37.787126,-122.39783
0,HQ,"1625 North Market Boulevard,",Suite S202,95834,Sacramento,CA,USA,37.444188,-122.163745
1,Aussie Office,261 Given Tce,,4064,Paddington,,AUS,-27.460736,153.004254
2,UK Office,Suite 4,110 High Street,SL6 1PT,Maidenhead,CA,GBR,,
0,,"Major de Sarria 11, 2-1",,08017,Barcelona,,ESP,41.387917,2.169919
0,,"Enterprise House, Navigation Park",,,Abercynon,,GBR,,
0,Rubicon Centre,Model Farm Road,Bishopstown,,Cork,,IRL,51.8892282,-8.5240303
0,New York Office,3rd St & Ave A,,10016,New York,NY,USA,40.723652,-73.985281
0,,3620 N Rancho Dr,Suite 106,89130,Las Vegas,NV,USA,36.225757,-115.217851
0,,,,,New York,NY,USA,40.757929,-73.985506
0,,2010 Jimmy Durante Blvd.,Suite 205,92014,Del Mar,CA,USA,34.423403,-119.704416
0,,,,,Madison,WI,USA,43.063193,-89.400702
0,,PO Box 7016,,22195,Woodbridge,VA,USA,38.6581,-77.2501
0,,651 Beacon Pkwy W. Suite 201,,35209,Birmingham,AL,USA,33.477448,-86.819367
0,HQ,Taikoo Plac 979 Kings Road,39th Floor PCCW Tower,,Quarry Bay,,HKG,,
0,Headquarters,Waldemar Thranes gate 98,,NO-0175,Oslo,,NOR,59.928267,10.754932
1,Mailing Address,P.O. Box 2648 St Hanshaugen,,NO-0131,Oslo,,DEU,,
2,LinkÃ¶ping,S:t Larsgatan 12,,SE-582 24,LinkÃ¶ping,,SWE,,
3,GÃ¶teborg,Kyrkogatan 4,,SE-411 15,GÃ¶teborg,,SWE,,
4,Mountain View,700 E. El Camino Real,Suite 310,94040,Mountain View,CA,USA,,
5,San Diego,4241 Jutland Dr.,Suite 105,92117,San Diego,CA,USA,,
6,Tokyo,ORIX Meguro bldg 10F,"1-24-12 Meguro, Meguro-ku",153-0063,Tokyo,,JPN,,
7,China,"Rm.0932/33/35, Tower C, Chaowai SOHO","#6 Chaowai Street, Chao Yang District",100020,Beijing,,CHN,,
8,Seoul,"Suite 519, City Air Terminal, 159-6","Samsung-dong, Gangnam-gu",,Seoul,,KOR,,
9,India,"3rd Floor, Tower F",DLF IT Park,160101,Chandigarh,,IND,,
10,Warsaw,Al. NiepodlegÅ‚oÅ›ci 69,,02-626,Warsaw,,POL,,
11,Warsaw,ul. Szewska 8,,50-122,WrocÅ‚aw,,POL,,
12,Taipei,"5F., No. 285, Sec. 4, Zhongxiao E. Rd.",Dan-an District,106,Taipei,,TWN,,
0,,,,10025,New York,NY,USA,40.794985,-73.96831
0,,8636 Gateshead Rd,,22309,Alexandria,VA,USA,38.7232679,-77.1083083
0,HQ,700 Lavaca Street,Suite 900,78701,Austin,TX,USA,,
0,,,,78750,Austin,TX,USA,30.414146,-97.807032
0,,454 Natoma Street,,94103,San Francisco,CA,USA,37.781002,-122.406912
0,Mobyboat HQ,Amstel 51h,,1018EJ,Amsterdam,,NLD,52.3650312,4.9024295
0,,"Rm 1201, Island Beverley",1 Great George,HON852,Causeway Bay,,HKG,,
0,,"ITU, 5te",Rued Langgaards Vej 7. 5D25,2300 S,Copenhagen,,DNK,,
0,,,,,,CO,USA,,
0,,5400 Playa Vista Dr. #11,,90094,Playa VIsta,CA,USA,37.254434,-121.855358
0,Corporate Headquarters,1 Dell Way,,78682,Round Rock,TX,USA,30.486188,-97.671188
0,,11044 Research Blvd,"Building C, Fifth Floor",78759,Austin,TX,USA,30.405197,-97.745673
0,,2103 E - 4464 Markham St,,V8Z 7X8,"Victoria, BC",,CAN,,
0,Flurry San Francisco,360 3rd Street,Suite 400,94107,San Francisco,CA,USA,37.783046,-122.394067
1,Flurry New York,915 Broadway,Suite 710,10010,New York,NY,USA,,
2,Flurry London,18 Soho Square,,W1D 3QL,London,,GBR,,
3,Flurry Mumbai,402 Crystal Paradise,"Off Veera Desai Road, Andheri (W)",400049,Mumbai,,IND,,
0,Headquarters,44 East 30th: 12th Floor,,11201,New York,NY,USA,,
0,Head Quarters,261 Hamilton Avenue,,94301,Palo Alto,CA,USA,37.4784804,-122.1514101
0,,Urheilutie 12,,00790,Kauniainen,,FIN,60.214102,24.704663
0,,,,,Philadelphia,PA,USA,39.951639,-75.163808
0,,The Cable Factory,"E Door, 5th Floor Room 525",,Helsinki,,FIN,,
0,New York City,518 Broadway 2nd Floor,,10012,New York City,NY,USA,40.646166,-73.889492
0,,6627 Valjean Avenue,,91406,Van Nuys,CA,USA,34.19099,-118.486428
0,,,,,Yokne'am,,ISR,,
0,,"suite 5, 13-29 nichols st",surry hills,2010,sydney,,AUS,-33.884685,151.216427
0,,,,,Alhambra,CA,USA,34.091562,-118.13461
0,,1810 Gateway Drive,Suite 200,94404,San Mateo,CA,USA,37.54763,-122.307887
0,,,,,San Diego,CA,USA,,
0,,130 W. Union Street,,91103,Pasadena,CA,USA,34.146436,-118.153136
0,,13625-A Dulles Technology Drive,,20171,Herndon,VA,USA,38.95424,-77.416331
0,Corporate Headquarters,1145 17th Street N.W.,,20036-4688,Washington,DC,USA,38.904592,-77.038503
0,,2nd Floor Liberty House,222 Regent Street,,London,,GBR,,
0,,601 Marshall St.,,94063,Redwood City,CA,USA,37.503147,-122.211435
0,,,,,San Francisco,CA,USA,37.775196,-122.419204
0,,321 East Evelyn Avenue,,94041,Mountain View,CA,USA,37.389022,-122.062778
0,,701 Lee Road,Suite 300,19087,Chesterbrook,PA,USA,40.069586,-75.458538
0,,"604 Missions Street, 6FL",,94105,San Francisco,CA,USA,,
0,,195 rue Jean Jaures,,83000,Toulon,,FRA,43.124351,5.929313
0,New York,116 E. 16th Street,12th Floor,10003,New York City,NY,USA,40.757929,-73.985506
1,Israel,6 Arieh Regev St. Sappir,Industrial Park,42504,Netanya,,ISR,,
0,Irvine Headquarters,1200 Main Street,,92604,Irvine,CA,USA,33.678551,-117.823464
0,HQ,10th floor,41 E 11th St,NY 10003,New York,NY,GBR,,
1,Edinburgh Office,"Level 2 Techcube,",Summerhall,EH9 1PL,Edinburgh,,GBR,,
0,Headquarters,501 Second Street,,94107,San Francisco,CA,USA,37.783151,-122.393323
0,,4780 Eastgate Mall,,92121,San Diego,CA,USA,32.880882,-117.203309
0,Evri Seattle,71 Columbia,Suite 300,,Seattle,WA,USA,47.620716,-122.347533
1,Evri San Francisco,88 1st St.,Ste. 400,94105,San Francisco,CA,USA,,
0,HQ,1161 San Antonio Road,,94303,Mountain View,CA,USA,37.431769,-122.099577
0,,,,,Lisbon,,PRT,38.707163,-9.135517
0,,1290 Oakmead PKWY,STE 118,94085,Sunnyvale,CA,USA,37.386376,-121.991471
0,,555 Bryant Street,Suite 479,94301,Palo Alto,CA,USA,37.445326,-122.160671
0,Seattle East (HQ),800 Bellevue Way,Suite 400,98004,Bellevue,WA,USA,47.617453,-122.201668
1,"Toronto, Canada",One Yonge Street,Suite 1801,M5E 1W7,Toronto,,CAN,43.64226,-79.374889
2,"Hong Kong, China",One International Finance Centre,33/F One Harbour Road,,Central,,HKG,,
0,HQ,"225 Broadway, Ste. 1805",,10007,New York,NY,USA,40.711982,-74.008622
0,,"3600 Bridge Parkway, Suite 200",,94065,Redwood City,CA,USA,37.538603,-122.251539
1,,100 Pall Mall,St. Jamesâ€™s,SW1Y 5HP,London,,GBR,,
2,Prestige Technology Park,"1st Floor, Mercury (2B) Block","Sarjapura-Marathahalli Ring Road Kadabesanahalli Village, Varthur Hobli,",560 103,Bangalore,,IND,,
0,HQ,401 Congress Avenue,,78701,Austin,TX,USA,30.26652,-97.7429367
0,,,,,New York,NY,USA,40.757929,-73.985506
0,,Sanblue Enterprises Pvt. Ltd,"201-203, Sapphire tower, Nr. Cargo motors,",,Ahmedabad,,IND,,
0,,PO Box 4668 #75552,,10163,"New York,",NY,USA,40.706527,-74.011827
0,,10 Yehudit Blvd,,67016,Tel Aviv,,ISR,,
0,,40 NW Greenwood Ave.,,97701,Bend,OR,USA,44.059936,-121.307839
0,,,,,Providence,RI,USA,41.826956,-71.408718
0,,561 Hudson Street,Suite 15,10014,New York,NY,USA,40.735537,-74.006179
0,,,,,San Francisco,CA,USA,37.80294,-122.266978
0,,,,94043,,CA,USA,37.419156,-122.075413
0,,1 Half Moon Ln,Port Washington,11050-1210,New York,NY,USA,40.8587524,-73.7258199
0,,1215 Villagio Drive,,95762,El Dorado Hills,CA,USA,38.673971,-121.04442
0,,,,,,NY,USA,32.6460331,-16.9147342
0,,"Academician Silin street 7, office 45",,141300,"Sergiev Posad, Moscow Region",,RUS,,
0,,2435 Beechwood Blvd,,15217,Pittsburgh,PA,USA,40.431653,-79.915015
0,,,,95131,,TX,USA,37.378943,-121.92401
0,,4732A 17th St.,,94117,San Francisco,CA,USA,41.948365,-87.646307
0,,,,,Midland,MI,USA,43.626128,-84.227415
0,,,,,Fremont,CA,USA,37.548615,-121.988479
0,,1313 N. Market Street,Suite 5100,19801,Wilmington,DE,USA,39.748985,-75.546329
0,,"40 W. 20th Street, 6th Floor",,10011,New York,NY,USA,,
0,,PfuelstraÃŸe 5,,10997,Berlin,,DEU,52.502633,13.441005
0,,,,85705,Tucson,AZ,USA,32.2745229,-110.9864294
0,Main,,,19106,Philadelphia,PA,USA,40.738832,-73.981534
0,Corporate Headquarters,6450 Roberts,#270,BC V5G 4E1,"Burnaby, British Columbia",,CAN,,
0,,,,77388,Spring,TX,USA,30.054922,-95.47728
0,Los Angeles Office,3130 Wilshire Blvd.,#400,90010,Los Angeles,CA,USA,34.0618146,-118.2899533
0,,"462 Broadway, Floor 6",,10013,New York,NY,USA,40.720824,-74.00007
0,,Wilson Drive,West Chester,19380,,PA,USA,,
0,,"3627 E. Indian School Road, Suite 206 A",,85018,Phoenix,AZ,USA,33.495167,-112.002319
0,,77 Bloor Street West Unit 1107,,M5S 1M2,Toronto,,CAN,43.666953,-79.388279
0,,"San Francisco, USA 153 Kearny Street, 2nd Floor",,94107,San Francisco,CA,USA,37.776467,-122.395792
0,Headquarters & Studios,4840 Westfields Blvd.,Suite 500,20151,Chantilly,VA,USA,38.875115,-77.440653
0,Right Media LLC,45 West 18th Street,6th Floor,10011,New York,NY,USA,40.74632,-73.982607
0,,7/43 Dalton Drive,,4558,Maroochydore,,AUS,-26.665908,153.088303
0,Office in Switzerland,Corso San Gottardo 30,,6830,Chiasso,,CHE,,
0,,,,,,,BRA,-14.235004,-51.92528
0,,,,,Jackson,MS,USA,,
0,,740 E. Campbell Rd,Suite 900,75081,Richardson,TX,USA,32.974194,-96.714066
0,,,,,Madison,WI,USA,43.063193,-89.400702
0,Particle,540 Laguna St.,,94102,San Francisco,CA,USA,,
0,,,,,New York,NY,USA,40.757929,-73.985506
0,,,,00100,Rome,,ITA,41.980591,12.507358
0,,"via Ubaldo Pasqui, 12",,52100,Arezzo,,ITA,43.454917,11.871332
0,,159 S. B Street,,94401,San Mateo,CA,USA,,
0,,,,,,,BRA,,
0,,9044 Melrose Ave.,,90069,Los Angeles,CA,USA,34.080772,-118.3891962
0,,855 Folsom St. #735,,94107,San Francisco,CA,USA,37.7809512,-122.4025016
0,HQ,35 Golden Ave,Suite 105,M6R 2J5,Toronto,,CAN,43.70391,-79.452609
0,,129 N Hill Ave #202,,91106,Pasadena,CA,USA,34.148374,-118.121822
0,,4690 Millennium Drive,,21017,Belcamp,MD,USA,39.467752,-76.23537
0,,350 Convention Way,,94063-1405,Redwood City,CA,USA,37.494171,-122.22812
0,,1 Market St,23rd Floor,94105-1420,San Francisco,CA,USA,37.793473,-122.402667
0,,"2320 Walsh Avenue, Suite D",,95051,Santa Clara,CA,USA,37.369444,-121.966268
0,,30 East 23rd Street; 6th Floor,,10010,New York,NY,USA,,
0,,59 Bis rue de Geneve,,79000,Niort,,FRA,46.330771,-0.474933
0,,54a Grafton Terrace,,NW5 4HY,London,,GBR,51.549687,-0.155935
0,HQ,12 The Priory,"Old Chapel, Bandon",,Co Cork,,IRL,51.7335021,-8.7542918
0,,,,,,MA,USA,42.037302,-71.683502
0,Corporate Headquarters,160 Varick Street,,10013,New York,NY,USA,40.726637,-74.005177
0,,27 Newells Meadow Lane,,03038,Derry,NH,USA,42.894414,-71.316744
0,HQ,1210 N. Jefferson Street,Suite P,92807,Anaheim,CA,USA,33.8582436,-117.8373472
0,,China,SiChuan,610041,chengdu,,CHN,,
0,,1331 Airport Freeway,,76040,Euless,TX,USA,32.837318,-97.103646
0,HQ,333 Twin Dolphin Drive,Suite 750,94065,Redwood City,CA,USA,,
0,,8105 Irvine Center Drive,Suite 1200,92618,Irvine,CA,USA,,
0,,10 Burlington Mall Road,Suite 111,01803,Burlington,MA,USA,42.489827,-71.223359
0,,,,,,,USA,37.09024,-95.712891
0,,,,,San Francisco,CA,USA,,
0,HQ,810 7th Ave,,10019-5810,New York,NY,USA,36.162612,-106.53529
0,,,,H3H1K4,Montreal,,CAN,40.048078,-105.38018
0,HQ,555 West Hastings,Harbour Centre Mall Unit U12,V6B 4N5,Vancouver,,CAN,,
0,,13 place d?Armes,,1136,Luxembourg,,LUX,,
0,Headquarters,5140 W. Goldleaf Circle,1ST FL,90056,Los Angeles,CA,USA,33.988735,-118.368871
1,New York Office,460 Park Ave South,9th Fl,10016,New York,NY,USA,,
2,Chicago Office,33 N. Dearborn,Suite 1200,60602,Chicago,IL,USA,,
3,Scottsdale Office,16101 N. 82nd St,Suite A-9,85250,Scottsdale,AZ,USA,,
4,San Francisco Office,244 Jackson Street,4th Fl,94111,San Francisco,CA,USA,,
0,,66 High St,"Northwood, HA6 1BL",,London,,GBR,51.5320478,-0.011153999999999999
0,,,,,Miami,FL,USA,25.774252,-80.190262
0,,,,,Tuscaloosa,AL,USA,33.206307,-87.527245
0,,Mansion House,1 Ardgowan Square,PA16 8NG,Greenock,,GBR,,
0,,,,,Sunnyvale,CA,USA,37.368594,-122.034021
0,,PBOX 9657,,19714,Newark,DE,USA,,
0,,110 E. 23rd Street,4th Floor,10010,New York,NY,USA,40.739794,-73.985878
0,,Nasmyth Building,SETP,G75 0QR,East Kilbride,,GBR,55.755378,-4.169054
0,,54 Franklin Street,3F,10013,New York,NY,USA,40.717248,-74.002662
0,,1 Sansome st,15th Floor,94104,San Francisco,CA,USA,37.790485,-122.40094
0,,1200 W. Lake St,,60607,Chicago,IL,USA,41.88583,-87.657354
0,,,,94114,San Francisco,CA,USA,37.758229,-122.439512
0,United States (HQ),447 Battery St.,3rd Floor,94111,San Francisco,CA,USA,37.7955307,-122.4005983
1,Australia,204 Wellington St.,,3065,Collingwood,,AUS,-37.8026587,144.9868546
2,Europe,Schlesische Str. 29-30,,,Berlin,,DEU,52.4986199,13.4469031
0,HQ,1 Zhongguancun East Road,"8F, Tower A",100084,Beijing,,CHN,39.905556,116.395833
0,,Soestdijkerstraatweg 27B,1213 VR Hilversum,,,,NLD,52.216917,5.18642
0,,530 Molino St.,#101,90013,Los Angeles,CA,USA,34.041037,-118.23341
0,,,,,Atlanta,GA,USA,33.754487,-84.389663
0,,"29 Broadway, 6th floor",,10006,New York,NY,USA,40.642913,-73.885878
0,,450 Capability Green,,LU1 3LU,Luton,,GBR,,
0,HQ,2401 Colorado Avenue,Suite 200,90404,Santa Monica,CA,USA,,
0,,1550 Peachtree Street NW,,30309,Atlanta,GA,USA,,
0,HQ,555 West Adams Street,,60661-3614,Chicago,IL,USA,,
0,,,,,New York,NY,USA,40.757929,-73.985506
0,,309 SW Sixth Avenue,Suite 700,97204,Portland,OR,USA,45.5214781,-122.6773013
0,Denver Office (HQ),1732 Wazee St,Ste 208,80202,Denver,CO,USA,39.796465,-104.860038
0,,11 Putnam Drive,,30342,Atlanta,GA,USA,33.859484,-84.387491
0,HQ,300 W. Adams,9th Floor,60606,Chicago,IL,USA,42.040851,-87.750643
0,,"197 1st Avenue, Suite 200",,02494,Needham,MA,USA,42.299905,-71.221675
0,Headquarters,441 Logue Avenue,,94043,Mountain View,CA,USA,37.398022,-122.049143
0,,,,,Pittsburgh,PA,USA,,
0,Headquarters,575 Market St.,17th Floor,94105,San Francisco,CA,USA,37.787183,-122.397759
0,Corporate Headquarters,1000 Marina Boulevard,Suite 105,94005,Brisbane,CA,USA,37.674378,-122.387699
0,Santa Monica,1545 26th Street,Suite 200,90404,Santa Monica,CA,USA,34.031328,-118.471463
1,New York,845 3rd Avenue,"6th Floor, Suite 652",10022,New York,NY,USA,40.7570972,-73.969821
0,,DIGICorp House,"Nr. Kashiram Hall, Ambawadi",380015,Ahmedabad,,IND,,
0,,Vallgatan 19,,41116,Gothemburg,,SWE,57.703679,11.965035
0,OpenDNS,145 Bluxome,,94107,San Francisco,CA,USA,37.789268,-122.395184
0,,45665 Willow Pond Plaza,,20164,Sterling,VA,USA,38.988367,-77.421054
0,,199 Fremont Street,12th Floor,94105,San Francisco,CA,USA,37.789268,-122.395184
0,Kareo's Headquarters,3353 Michelson,Suite 400,92612,Irvine,CA,USA,33.676444,-117.8587
0,,10 - 16 Scrutton Street,,EC2A 4RJ,London,,GBR,51.523307,-0.08399899999999999
0,,2970 Fifth Avenue,Suite 340,92103,San Diego,CA,USA,32.736369,-117.160619
0,,,,,,,ESP,40.463667,-3.74922
0,,,,,Tel Aviv,,ISR,32.0554,34.7595
0,,9029  South Pecos Road,Suite 2800,89074,Henderson,NV,USA,36.025484,-115.10066
0,,SaarbrÃ¼cker Strasse 38,,10405,Berlin,,DEU,52.5290751,13.4161514
0,,800 Corporate Way,,94539,Fremont,CA,USA,37.497268,-121.927347
0,,4340 Stevens Creek Blvd #191,,95129,San Jose,CA,USA,37.321798,-121.979453
0,,,,,Tel Aviv,,ISR,32.0554,34.7595
0,,555 Post Street,,94102,San Francisco,CA,USA,37.787683,-122.410943
0,,,,20854,Potomac,MD,USA,39.026385,-77.200634
0,,30700 Russell Ranch Road,,91362,Westlake Village,CA,USA,34.149848,-118.793273
0,Peninsula,313 Bowfin St,,94404,Foster City,CA,USA,37.445381,-122.160753
0,,6900 E. Camelback Road,Suite 850,85251,Scottsdale,AZ,USA,33.503906,-111.93315
0,,PO Box 927493,,92192,San Diego,CA,USA,32.7154,-117.1565
0,,51 Channing St.,,01605,Worcester,MA,USA,42.278535,-71.790185
0,,8500 Steller Dr. Suite 7,,90232,Culver City,CA,USA,34.024453,-118.380437
0,,8885 Rio San Diego Dr.,Suite 301,92108,San Diego,CA,USA,32.775136,-117.138264
0,NY Office,584 Broadway,Suite 1206,10012,New York,NY,USA,40.722655,-73.99873
1,Tel Aviv R&D Center,3 Shoham St.,"Migdal Paz 3, 5th Floor",67014,Ramat Gan,,ISR,,
0,,1636 17th Street NW,Second Floor,20009,Washington,DC,USA,38.912329,-77.03876
0,,,,L4B3E4,Richmond Hill,,CAN,43.860672,-79.393849
0,,2410 Hunter Road,,78666,San Marcos,TX,USA,29.860466,-97.96618
0,Headquarters,3 Ulitsa Vil'gel'ma Pika,Building 2,129226,Moscow,,RUS,52.78945,36.42735
0,HQ,"28, Nevsky prospect (Dom Zingera)",,191186,Saint-Petersburg,,RUS,,
0,,,,,Tel Aviv,,ISR,32.0554,34.7595
0,,Bld Nicolae Titulescu,Nr 37,200219,Craiova,,ROM,,
0,,"4 Hamilton Landing, Suite 200",,94949,Novato,CA,USA,38.057107,-122.513742
0,Silicon Valley Office,1710 South Amphlett Blvd. Suite 216-D,,94402,San Mateo,CA,USA,37.559267,-122.302251
0,,1200 Harbor Boulevard,9th Floor,07086,Weehawken,NJ,USA,40.761979,-74.026033
0,,355 South 520 West,Suite 250,84042,Lindon,UT,USA,40.3310529,-111.7276347
0,,Saffierlaan 10,,3162PL,Rhoon,,NLD,51.858203,4.476691
0,US Headquarters,945 Lakeview Parkway,,60061,Vernon Hills,IL,USA,37.446078,-122.167506
1,Canadian Headquarters,2800 St-Jean-Baptistes Ave.,Suite 212,G2E 6J5,QuÃƒÂ©bec,,CAN,,
0,Headquarters,2050 Bleury,Suite 300,H3A 2J5,Montreal,,CAN,45.5075577,-73.5696547
0,,3981 boul. St. Laurent,Mezz 1,H2W 1Y5,Montreal,,CAN,45.516545,-73.578477
0,,500 Ellis Street,,94043,Mountain View,CA,USA,37.40158,-122.052199
0,Headquarters,"45365 Vintage Park Plaza, Suite 250",,20166,Dulles,VA,USA,38.983393,-77.434128
1,London office,12 Ã¢â‚¬â€œ 50 Kingsgate Road,,Surrey KT2 5AA,Kingston Upon Thames,,GBR,51.4140631,-0.30164589999999997
0,Global Headquarters,1100 Park Place,,94403,San Mateo,CA,USA,37.55818,-122.276454
1,New York,1001 Avenue of the Americas,Suite 1210,10018,New York,NY,USA,,
2,European Headquarters,"4th Floor, Lyric House",149 Hammersmith Road,W14 OQL,London,,GBR,,
3,India - Trivandrum,"G1, Thejaswini, Technopark Campus","Trivandrum, Kerala",695581,,,IND,,
4,India - Bangalore,"Ground Floor, Wing B, (Incubation Centre)","Vrindavan TechVillage SEZ,","Varthur Hobli, Bangalore Ã¢â‚¬â€œ 87","Marathalli ORR, Deverabeesanahalli,",,IND,,
5,"Atlanta, Georgia",1180 W Peachtree Street,,30309,Atlanta,GA,USA,,
0,,Oboriste 119,,1505,Sofia,,BGR,,
0,Headquarters,638 Camino de los Mares,Suite H130-275,92675,San Clemente,CA,USA,33.459056,-117.651365
0,Head Office,4611 N Ravenswood Ave,Suite 203,60640,Chicago,IL,USA,,
0,,,,,,,USA,37.09024,-95.712891
0,,915-411 Duplex Ave.,,M4R1V2,Toronto,,CAN,43.706953,-79.400514
0,HQ,Sturegatan 1,,SE 106 63,Stockholm,,SWE,,
0,,P.O Box 454 Sentrum,,0104,Oslo,,NOR,59.915323,10.751367
0,,17609 Ventura Boulevard,Suite #300,91316,Encino,CA,USA,34.162512,-118.516572
0,,View Point H.No.8-2-293/82/L/208/A,"M.L.A. Colony, Banjara Hills",500 034,Hyderabad,,IND,,
0,,,,,New York,NY,USA,40.757929,-73.985506
0,,"228 Hamilton Avenue, 3rd floor",,94301,Palo Alto,CA,USA,,
0,NYC HQ,325 Hudson St,4th floor,10013,New York,NY,USA,40.724298,-74.008382
1,NJ HQ,4 Century Drive,,07054,Parsippany,NJ,USA,,
2,NJ3 Internet Data Center,5851 West Side Ave,,07047,North Bergen,NJ,USA,,
3,ORD0 & ORD1,350 East Cermak Road,,60616,Chicago,IL,USA,,
4,ORD3,725 S. Wells Ave,,60607,Chicago,IL,USA,,
5,LAX0,624 South Grand Ave,F/K/A 1 Whilsire Blvd,90017,Los Angles,CA,USA,,
6,LGA6 Internet Datacenter,32 Avenue of the Americas (6th),7th Floor,11217,New York,NY,USA,,
0,,,,,,,USA,37.09024,-95.712891
0,HQ,1 bis rue Collange,,92300,Levallois Perret,,FRA,48.8975883,2.2827232
0,Coextant Systems,Schoenbergstr 45,,73760,Ostfildern,,DEU,48.7243517,9.2223731
0,,,,,Stockholm,,SWE,59.332788,18.064488
0,,,,,,VA,USA,38.003376,-79.420926
0,,,,,Los Angeles,CA,USA,34.052187,-118.243425
0,,,,94041,Mountain View,CA,USA,37.388022,-122.07431
0,,160 Madison Avenue,6th Floor,10016,New York,NY,USA,40.746883,-73.983969
0,London,100 City Road,Transworld House,EC1Y2BP,London,,GBR,51.522727,-0.084462
1,San Francisco,"1 Market St., Ste 500",,94105,San Francisco,CA,USA,,
0,,265 Canal St. STE 601,,10013,New York,NY,USA,40.718871,-74.00118
0,Torrance Office,680 Knox Street,,90502,Torrance,CA,USA,33.918151,-118.41747
